Ln-nm	Absorption
8.448452286	0.323604391
8.448454825	0.322175978
8.448456388	0.33206628
8.448460294	0.323469185
8.448466739	0.323380917
8.448470645	0.322286665
8.448471231	0.333115697
8.448471231	0.323328376
8.448476114	0.323280739
8.448480997	0.323238005
8.448484317	0.322392447
8.448486075	0.323200176
8.448487637	0.334205746
8.448491348	0.32316725
8.448494082	0.323153239
8.448495645	0.322494026
8.448496817	0.323139229
8.4485017	0.323110506
8.448504629	0.322590701
8.448505801	0.335335726
8.448505801	0.323079682
8.448509317	0.323048158
8.448509707	0.322659355
8.448512246	0.323015232
8.448512442	0.32270419
8.448514395	0.322980905
8.44851459	0.322747624
8.448516152	0.322945177
8.448516152	0.322789656
8.448517129	0.322908048
8.448517129	0.322830288
8.448517324	0.322870219
8.448525527	0.336501434
8.448546816	0.337700768
8.448569667	0.338931626
8.448593495	0.340190506
8.448618885	0.341476007
8.448645252	0.342783926
8.44867279	0.344112861
8.448701305	0.345459309
8.448730602	0.34682187
8.448760874	0.34819634
8.448807553	0.350276961
8.44887181	0.353070736
8.448937824	0.355868014
8.449004815	0.358647779
8.449072197	0.361389714
8.449139188	0.364071402
8.449205202	0.366673228
8.449269459	0.369174176
8.449331372	0.371551827
8.44939016	0.373786568
8.449471018	0.376824133
8.449561641	0.380175543
8.449649335	0.383366528
8.449667694	0.38402434
8.449685076	0.384029944
8.449773551	0.384058666
8.449870815	0.384090892
8.449996008	0.384133625
8.450147177	0.384186166
8.450321979	0.384247814
8.450518264	0.384319269
8.450678418	0.384378115
8.450790525	0.384420849
8.450906929	0.384464983
8.45102724	0.384511219
8.451151065	0.384559557
8.451278212	0.384610696
8.451408483	0.384662537
8.451541488	0.384717179
8.451677032	0.384773923
8.451814725	0.384832069
8.451954371	0.384891615
8.452095775	0.384953263
8.452238546	0.385017013
8.452382293	0.385082163
8.452527017	0.385149416
8.452672327	0.385217369
8.452818027	0.385287423
8.452963728	0.38535958
8.453109038	0.385432436
8.453253957	0.385506694
8.453398095	0.385583054
8.453541256	0.385660114
8.453682855	0.385739275
8.453788127	0.385798822
8.453857852	0.385839453
8.453926992	0.385880085
8.453995545	0.385921417
8.454063512	0.385962749
8.454131089	0.386004081
8.454197885	0.386046114
8.454264095	0.386088147
8.454329523	0.38613088
8.454394171	0.386173613
8.454458232	0.386216347
8.454521512	0.38625978
8.454583816	0.386303214
8.454645338	0.386346648
8.454705884	0.386390783
8.454765648	0.386435617
8.454824241	0.386479752
8.454882052	0.386524587
8.454938692	0.386570122
8.454994355	0.386614957
8.455048846	0.386660493
8.455102165	0.386706028
8.455154313	0.386752264
8.455205289	0.3867985
8.455255092	0.386844736
8.455303529	0.386891673
8.455350794	0.386937909
8.455396496	0.386984845
8.455441026	0.387032482
8.455483994	0.387079419
8.455525595	0.387127056
8.455565634	0.387174693
8.455604305	0.387223031
8.455641218	0.387270668
8.455676764	0.387319005
8.455710553	0.387367343
8.455742779	0.387415681
8.455773247	0.387464018
8.455802153	0.387513056
8.455829105	0.387562095
8.455854496	0.387611133
8.455877737	0.387660171
8.455899417	0.387709209
8.455919143	0.387758948
8.455936916	0.387808687
8.455952541	0.387857725
8.455966408	0.387907464
8.455978126	0.387957202
8.455985743	0.387995032
8.45599004	0.388019551
8.455993751	0.38804477
8.455997071	0.38806999
8.455998634	0.3880826
8.456001368	0.388109221
8.456007032	0.38817297
8.456016797	0.388294865
8.456031445	0.388505029
8.456048047	0.388766332
8.456066406	0.389078776
8.456086718	0.389438856
8.456108592	0.389845873
8.45613203	0.390297725
8.456157029	0.39079231
8.456183591	0.391328928
8.456226168	0.392206011
8.4562873	0.393502721
8.456353119	0.394931133
8.45642304	0.396477937
8.456496476	0.398127022
8.456573037	0.399864374
8.456651942	0.401675285
8.4567328	0.403545741
8.45681483	0.405460332
8.456939241	0.408385109
8.457104278	0.412304662
8.457264431	0.416141549
8.457415405	0.419778081
8.457552316	0.423099367
8.457721649	0.427233987
8.457856803	0.430553872
8.457875357	0.43101273
8.467724006	0.455147223
8.467787286	0.45560608
8.468243333	0.458917559
8.468809143	0.463031863
8.469261869	0.466329331
8.469755805	0.469932236
8.470274351	0.473722888
8.470801294	0.477582193
8.471319839	0.481393161
8.471693661	0.484147706
8.471931547	0.485906776
8.472158105	0.487587384
8.472178222	0.589918169
8.472361617	0.575487632
8.472371383	0.48917412
8.472569035	0.490652971
8.472749306	0.492008527
8.472874303	0.535026925
8.472910045	0.493226075
8.473049105	0.494290904
8.473079378	0.518772168
8.473137775	0.494980241
8.473189337	0.495384456
8.473207696	0.508556813
8.473234062	0.495742435
8.473271952	0.496051375
8.473274687	0.503190635
8.473303006	0.496310577
8.473322537	0.499294901
8.473326444	0.496517939
8.473339139	0.496637732
8.473344021	0.497499403
8.473345193	0.496700781
8.473349295	0.496749819
8.473350662	0.496902538
8.473351248	0.496784146
8.473351638	0.496796055
8.476633219	0.609141138
8.480854041	0.680477688
8.485074863	0.680684349
8.487418375	0.649714633
8.489998601	0.607425502
8.494922731	0.604649941
8.494929566	0.604654144
8.494963745	0.604677262
8.49500144	0.604702482
8.495050072	0.604736809
8.495109055	0.604778841
8.495177609	0.604829281
8.495254756	0.604888126
8.495339911	0.604953978
8.495432096	0.605028235
8.495505533	0.605089183
8.495556313	0.605131916
8.49560846	0.605176051
8.495661975	0.605222987
8.495716466	0.605271325
8.495772129	0.605321064
8.495828769	0.605372904
8.495886385	0.605426846
8.495944587	0.605482189
8.49600357	0.605539634
8.49606314	0.60559918
8.496123099	0.605659427
8.496183645	0.605722476
8.496244386	0.605786926
8.496305323	0.605852778
8.496366259	0.60592003
8.496427391	0.605989384
8.496488327	0.60606084
8.496549068	0.606132996
8.496609614	0.606207254
8.496669574	0.606283613
8.496729143	0.606360673
8.496788322	0.606439835
8.496846719	0.606520397
8.496904335	0.606602361
8.496960975	0.606686427
8.497016833	0.606771193
8.49707152	0.60685806
8.49712523	0.606946329
8.497177572	0.607035999
8.497228548	0.60712707
8.497277961	0.607220242
8.497314093	0.607290297
8.497337726	0.607337934
8.497360968	0.607385571
8.497383819	0.607433909
8.497406084	0.607482246
8.497427959	0.607531285
8.497449442	0.607580323
8.497470341	0.607629361
8.497490653	0.6076791
8.497510769	0.607729539
8.497530105	0.607779978
8.49754905	0.607831118
8.497567409	0.607882258
8.497585182	0.607933398
8.497602565	0.607985238
8.497619166	0.608037779
8.497635377	0.60809032
8.497650806	0.608142861
8.497665845	0.608196102
8.497680102	0.608250044
8.497693774	0.608303286
8.49770686	0.608357928
8.497719164	0.608412571
8.497730883	0.608467213
8.497736351	0.608494535
8.49774807	0.608553381
8.497775608	0.608694891
8.497826389	0.6089639
8.497911348	0.609422057
8.498014862	0.609987397
8.498134977	0.610650814
8.498270717	0.6114039
8.498499814	0.612683096
8.498845511	0.614625709
8.499226754	0.616774983
8.499631434	0.619065767
8.500048223	0.621429407
8.500670478	0.624965761
8.501433159	0.629309844
8.502243887	0.633936947
8.502426305	0.634978658
8.505239926	0.706528874
8.505943233	0.765051045
8.509225986	0.76825464
8.512743305	0.768047979
8.516247148	0.736392429
8.516247343	0.736328679
8.516248124	0.736451275
8.516249101	0.736260726
8.516249882	0.736503816
8.516252226	0.736550052
8.516252812	0.73618857
8.516256132	0.736603994
8.516257108	0.736133227
8.516260038	0.736646026
8.516260624	0.736096098
8.516260624	0.73665093
8.516264921	0.736057568
8.516269803	0.736019739
8.516275467	0.735981209
8.516282108	0.735942679
8.516289334	0.735904149
8.516297537	0.735865619
8.516306717	0.735827089
8.516316873	0.735789259
8.51632781	0.73575143
8.516339919	0.735714301
8.5163532	0.735677872
8.516367653	0.735642845
8.516383083	0.735607818
8.516399879	0.735573491
8.516417848	0.735540565
8.516437183	0.735509041
8.516457886	0.735478917
8.516474292	0.7354565
8.51648562	0.735442489
8.516497338	0.735428478
8.516509448	0.735415168
8.516521947	0.735401857
8.516534838	0.735389248
8.516548119	0.735377338
8.516561595	0.735365429
8.516575657	0.73535422
8.51659011	0.735343012
8.516604758	0.735332503
8.516619992	0.735322696
8.516635617	0.735312888
8.516651828	0.735303781
8.516668234	0.735295375
8.51668503	0.735287669
8.516702413	0.735280663
8.516720186	0.735273658
8.51673835	0.735267353
8.516757099	0.735261748
8.51677624	0.735256845
8.51679577	0.735251941
8.516815887	0.735248438
8.516836395	0.735244935
8.516857293	0.735242834
8.516878777	0.735240732
8.516900847	0.735239331
8.516923307	0.735239331
8.516946158	0.735239331
8.516969595	0.735240031
8.516993618	0.735242133
8.517018032	0.735244235
8.517043032	0.735247737
8.517068617	0.73525124
8.517094593	0.735256144
8.517121155	0.735261748
8.517148303	0.735268053
8.517176037	0.735275059
8.517204357	0.735282765
8.517233067	0.735291171
8.517262364	0.735300979
8.517292246	0.735311487
8.517322714	0.735322696
8.517353768	0.735335306
8.517385408	0.735348616
8.517417634	0.735362627
8.51743404	0.735369632
8.517438142	0.735371734
8.517446345	0.735378039
8.517454548	0.735385745
8.517462555	0.735395553
8.517470758	0.735407462
8.517478766	0.735421473
8.517486774	0.735437585
8.517494586	0.735455799
8.517502594	0.735475415
8.517510406	0.735497832
8.517518218	0.735521651
8.517526031	0.735547571
8.517533648	0.735575593
8.51754146	0.735605716
8.517552983	0.735654054
8.517568022	0.735725509
8.517583061	0.735805372
8.517597904	0.735892239
8.517612552	0.735986813
8.517627005	0.736089093
8.517641263	0.736198378
8.51765552	0.736315369
8.517669387	0.736439365
8.517683254	0.736571068
8.517696926	0.736709776
8.517710598	0.736855489
8.517723879	0.737008909
8.51773716	0.737168633
8.517750245	0.737335363
8.517763136	0.737509098
8.517775831	0.737689839
8.517788331	0.737877585
8.51780083	0.738071636
8.517813135	0.738271992
8.517825244	0.738479354
8.517843212	0.738802305
8.517866649	0.739254858
8.517889501	0.73973333
8.517911766	0.740235621
8.517933445	0.740761731
8.517954538	0.741311659
8.517975241	0.741884706
8.517995163	0.742480169
8.518014694	0.74309735
8.518033639	0.743736247
8.518051998	0.744396161
8.518069966	0.74507569
8.518087349	0.745775535
8.518104145	0.746494996
8.518120551	0.747233371
8.518136371	0.747989259
8.518151801	0.748763362
8.518166644	0.749554978
8.518181097	0.750362707
8.518194964	0.75118725
8.51820844	0.752027204
8.518221526	0.75288257
8.518234026	0.753752647
8.518246135	0.754636736
8.518257853	0.755534134
8.518269181	0.756444844
8.518280118	0.757368163
8.51829047	0.758304091
8.518305313	0.7597283
8.518323868	0.761665309
8.51834086	0.763641548
8.518356289	0.765652113
8.518370156	0.767693503
8.518370742	0.826996782
8.518372109	0.826736179
8.518381289	0.824747331
8.518382851	0.769761513
8.518392226	0.822103472
8.518394179	0.771851941
8.518400624	0.81985402
8.51840414	0.773960583
8.518409413	0.817254296
8.518412929	0.776083236
8.518418007	0.814337224
8.518420546	0.778215697
8.518426405	0.811136432
8.518427186	0.780353761
8.518432655	0.782493227
8.518433631	0.807684144
8.518437147	0.784630592
8.518439686	0.804014686
8.518440662	0.786761651
8.518443201	0.801139647
8.518443201	0.788880801
8.518444764	0.799171815
8.518444959	0.790985941
8.51844574	0.797168955
8.518445936	0.793071465
8.518446131	0.795133871
8.523998374	0.823152189
8.525638578	0.717428662
8.529624639	0.717000628
8.532907587	0.770396208
8.535954602	0.778940061
8.537429575	0.917340533
8.544725146	0.953586758
8.544725146	0.929422842
8.553347254	0.961440574
8.559316091	0.988020672
8.559316091	0.974126753
8.581202803	0.999997898
8.914142453	0.999997898
8.92628774	0.991210956
8.937355117	0.974730623
8.942661271	0.942712891
8.953936066	0.932443594
8.962557784	0.891364305
8.962573018	0.891345391
8.96264997	0.891252218
8.962734343	0.891152741
8.962813639	0.891060269
8.962873794	0.890992316
8.962939418	0.890918058
8.963010119	0.890839597
8.963085899	0.890756932
8.963166562	0.890670065
8.963251521	0.890579694
8.963340778	0.890486522
8.96343394	0.890391248
8.963531008	0.890293171
8.963631593	0.890194394
8.963735302	0.890094216
8.963842331	0.889994038
8.963924165	0.889918379
8.963979633	0.88986794
8.964035882	0.889817501
8.964092522	0.889767762
8.964149747	0.889718023
8.964207559	0.889668285
8.964265956	0.889619247
8.964324549	0.889570909
8.964383923	0.889522571
8.964443492	0.889474934
8.964503452	0.889427998
8.964563802	0.889381061
8.964624543	0.889335526
8.96468548	0.889290691
8.964746611	0.889246556
8.964808134	0.889203122
8.964869656	0.88916109
8.964931374	0.889119758
8.964993482	0.889079126
8.965055395	0.889040596
8.965117503	0.889002066
8.965179807	0.888965638
8.965241915	0.88893061
8.965304023	0.888896284
8.965366131	0.888863358
8.96542824	0.888832534
8.965490153	0.888803111
8.96555187	0.888775089
8.965613588	0.888748468
8.96567511	0.888723949
8.965736242	0.888700831
8.965797178	0.888679815
8.965857919	0.8886609
8.96591827	0.888643387
8.965963191	0.888632178
8.965993073	0.888625172
8.966022955	0.888618167
8.966052642	0.888612563
8.966082329	0.888606958
8.966111821	0.888602054
8.966141117	0.888597151
8.966170414	0.888593648
8.966199515	0.888590145
8.966228616	0.888587343
8.966257521	0.888585241
8.966286232	0.88858384
8.966314747	0.888582439
8.966343262	0.888582439
8.966371777	0.888582439
8.966399902	0.88858314
8.966428026	0.888584541
8.96645576	0.888586642
8.966483494	0.888589445
8.966511228	0.888592947
8.966538571	0.888597151
8.966565914	0.888601354
8.966592867	0.888606958
8.966619819	0.888613263
8.966646577	0.888619568
8.966673139	0.888627274
8.96669931	0.88863498
8.966725482	0.888644087
8.966751458	0.888653194
8.966777238	0.888663702
8.966802824	0.888674911
8.966828214	0.88868612
8.966853409	0.88869873
8.966878213	0.88871204
8.966903017	0.888726051
8.966927431	0.888740762
8.966951649	0.888756174
8.966975672	0.888772287
8.9669995	0.8887891
8.967023132	0.888806614
8.967046374	0.888825528
8.967069421	0.888845144
8.967092272	0.888864759
8.967114928	0.888885775
8.967137193	0.888908193
8.967159263	0.88893061
8.967180942	0.888954429
8.967202621	0.888978247
8.967223715	0.889004168
8.967244808	0.889030088
8.967265511	0.889056708
8.967285823	0.88908473
8.96730594	0.889113453
8.967325861	0.889142876
8.967345392	0.8891737
8.967364728	0.889205224
8.967383673	0.889237449
8.967402227	0.889271075
8.967420586	0.889304702
8.967438555	0.889340429
8.967456328	0.889376157
8.96747371	0.889413286
8.967490702	0.889451116
8.967507499	0.889490346
8.967523905	0.889530277
8.96753992	0.889570909
8.967555545	0.889612942
8.967570974	0.889656375
8.967586013	0.889699809
8.967600661	0.889744644
8.967615114	0.88979088
8.967628981	0.889837817
8.967642652	0.889886154
8.967655738	0.889935193
8.967668629	0.889984931
8.967681128	0.890036071
8.967693237	0.890088612
8.967704956	0.890141853
8.967716284	0.890195795
8.967727417	0.890251839
8.967737963	0.890307883
8.967748119	0.890366028
8.967757885	0.890424173
8.96776726	0.89048442
8.967776244	0.890545368
8.967784642	0.890607716
8.967792845	0.890670765
8.967800462	0.890735216
8.967807884	0.890800366
8.96781472	0.890867619
8.967821165	0.890935572
8.967827024	0.891004225
8.967832688	0.89107428
8.967837766	0.891145735
8.967844602	0.89125502
8.967852219	0.891405638
8.967857883	0.891560458
8.967861594	0.891720183
8.967863547	0.891884811
8.967863742	0.891969577
8.967863937	0.892057145
8.967864719	0.892247693
8.967867062	0.892572746
8.967872726	0.893077139
8.967881125	0.893658592
8.967891867	0.894315704
8.967905343	0.895044972
8.967921163	0.895843593
8.967939327	0.896708767
8.967959834	0.89763769
8.967982295	0.898628262
8.968006904	0.899676278
8.968033466	0.900779637
8.968061981	0.901935537
8.968092058	0.903141176
8.968140495	0.905036852
8.968210416	0.907712236
8.968286	0.910535434
8.968366077	0.913483329
8.968450255	0.916534906
8.968537558	0.919666344
8.968627595	0.922855928
8.968719391	0.926080539
8.968812358	0.92931776
8.96890552	0.932545173
8.968998487	0.93573966
8.969135594	0.940421406
8.9693102	0.946339615
8.969470354	0.951721205
8.969609999	0.956386138
8.969723474	0.960153672
8.969831675	0.963727154
8.969854136	0.964462027
8.980465857	0.949359666
8.981130298	0.812831752
8.983120496	0.713758504
8.99107914	0.647306858
8.994395486	0.547629739
8.996385685	0.431037949
8.999701835	0.427413327
8.999711405	0.427304042
8.999784842	0.426474596
8.999883863	0.425373338
8.999968823	0.424438811
9.000067844	0.423360671
9.000179952	0.42215223
9.000304363	0.420828899
9.000439712	0.419405391
9.000548109	0.418279614
9.000623303	0.417505512
9.000700841	0.416713895
9.000780331	0.415906867
9.00086197	0.415087228
9.000945563	0.41425498
9.001030717	0.413412925
9.00111763	0.412563163
9.001206105	0.411707096
9.001295752	0.410846126
9.001386961	0.409982353
9.001479147	0.40911788
9.001572309	0.408254107
9.001666643	0.407393137
9.001761563	0.40653707
9.00185707	0.405686608
9.001953357	0.404844552
9.002049839	0.404012304
9.002146908	0.403191966
9.002243977	0.402384237
9.002341045	0.40159262
9.002413895	0.401009766
9.002462332	0.400626568
9.002510769	0.400248974
9.002559205	0.399875583
9.002607446	0.399507797
9.002655688	0.399145615
9.002703734	0.398789037
9.00275178	0.398438764
9.002799631	0.398094096
9.002847286	0.397756433
9.002894746	0.397425075
9.002942011	0.397100722
9.00298908	0.396783375
9.003035954	0.396473034
9.003082633	0.396170398
9.003128921	0.395875468
9.003175014	0.395588245
9.003220912	0.395309427
9.003266419	0.395039717
9.003311731	0.394777713
9.003356652	0.394524816
9.003401182	0.394281027
9.003445322	0.394047044
9.003489266	0.393822169
9.003532625	0.393607102
9.003575593	0.393401842
9.003618366	0.39320709
9.003660552	0.393022847
9.003691802	0.392891144
9.003712505	0.392807079
9.003733207	0.392725816
9.003753715	0.392647354
9.003774222	0.392570995
9.003794534	0.392498138
9.003814651	0.392428084
9.003834573	0.392360831
9.003854494	0.392296381
9.00387422	0.392234733
9.003893947	0.392175887
9.003913477	0.392120544
9.003932813	0.392068003
9.003951953	0.392018265
9.003971094	0.391972029
9.003990039	0.391928595
9.004008984	0.391888664
9.004027538	0.391851535
9.004046092	0.391817909
9.004064451	0.391787085
9.004082615	0.391759763
9.004100779	0.391735945
9.004114255	0.391719832
9.004123044	0.391710025
9.004132028	0.391701618
9.004140817	0.391693212
9.004149606	0.391686206
9.004158395	0.391679901
9.004166988	0.391674997
9.004175777	0.391670094
9.004184371	0.391666591
9.004192965	0.391663789
9.004201558	0.391661687
9.004209956	0.391660986
9.00421855	0.391660286
9.004226948	0.391660986
9.004235347	0.391663088
9.004243745	0.39166519
9.004251948	0.391668692
9.004260151	0.391672896
9.004268354	0.3916778
9.004276557	0.391683404
9.00428476	0.391690409
9.004292767	0.391698115
9.004300775	0.391707222
9.004308783	0.39171633
9.00431679	0.391726838
9.004324798	0.391738747
9.004336517	0.391756961
9.004344329	0.391770972
9.004352141	0.391785684
9.004367571	0.391817208
9.004383	0.391851535
9.004398234	0.391889364
9.004413664	0.391930696
9.004428898	0.39197413
9.004443937	0.392021767
9.004459171	0.392071506
9.004474209	0.392124748
9.004489248	0.392180791
9.004504092	0.392240338
9.004518935	0.392301986
9.004533779	0.392367136
9.004548427	0.392435089
9.00456327	0.392505144
9.004577918	0.392578701
9.004592371	0.39265506
9.004606824	0.392734222
9.004628504	0.392858219
9.004657214	0.393032655
9.004685534	0.393217599
9.004713854	0.393413751
9.004741783	0.393619712
9.004769321	0.39383548
9.00479686	0.394061055
9.004824008	0.394296439
9.00485096	0.394540929
9.004877718	0.394795227
9.004904084	0.395057932
9.004930451	0.395329743
9.004956427	0.395609961
9.004982208	0.395899287
9.005007598	0.396195618
9.005032793	0.396501055
9.005057793	0.396813499
9.005082597	0.397133648
9.005107206	0.397460803
9.005131424	0.397795663
9.005155447	0.398136829
9.005179275	0.398485
9.005202907	0.398840177
9.005226149	0.399200958
9.005249195	0.399568044
9.005272046	0.399941434
9.005294702	0.400319729
9.005316968	0.400703628
9.005339233	0.401093131
9.005371849	0.401687194
9.005414622	0.402494923
9.005456418	0.403320165
9.005497238	0.40416082
9.005537081	0.405015486
9.005575947	0.405882761
9.005613837	0.406760544
9.005650751	0.407647435
9.005686687	0.408541331
9.005721843	0.409441532
9.005755827	0.410345236
9.005788834	0.411251742
9.005820865	0.412158948
9.005852114	0.413064754
9.005882192	0.413968457
9.005911293	0.414867958
9.005939612	0.415761153
9.00596676	0.416646643
9.005992932	0.417523025
9.006018322	0.418388899
9.00604254	0.419242164
9.006077305	0.420494039
9.006120078	0.422104593
9.006158944	0.423635285
9.006193905	0.425072104
9.006225154	0.42640244
9.006252302	0.427612982
9.006275739	0.428690421
9.006295075	0.429621446
9.006317145	0.430713597
9.006332574	0.431533935
9.006334527	0.431641819
9.01164029	0.571794356
9.018272591	0.551254362
9.020262985	0.311424706
9.026231822	0.27336617
9.029547972	0.275179182
9.036180274	0.311425407
9.040159694	0.351900825
9.040169068	0.351899424
9.0402177	0.351892419
9.040271606	0.351886814
9.040322581	0.351882611
9.040361448	0.351880509
9.040404025	0.351878408
9.040449923	0.351877007
9.040499531	0.351876306
9.04055246	0.351877007
9.040608513	0.351877707
9.040667692	0.351879809
9.040729996	0.351883312
9.040794838	0.351888916
9.04086261	0.351895221
9.040933117	0.351902927
9.041005967	0.351913435
9.041081161	0.351925344
9.041158699	0.351938655
9.04123819	0.351955468
9.041299321	0.351968778
9.041340531	0.351978586
9.041382328	0.351989094
9.041424514	0.352000303
9.041467092	0.352012212
9.04151006	0.352024822
9.041553613	0.352038132
9.041597363	0.352052143
9.041641503	0.352066854
9.041686228	0.352082266
9.041730954	0.352098379
9.041776266	0.352115192
9.041821773	0.352133406
9.04186767	0.352152321
9.041913763	0.352171236
9.041960051	0.352191552
9.04200673	0.352213268
9.042053604	0.352234985
9.042100674	0.352258103
9.042147939	0.352281922
9.042195594	0.352307142
9.042243249	0.352333062
9.042290905	0.352359682
9.042338951	0.352387704
9.042386997	0.352416427
9.042435238	0.35244655
9.042483479	0.352477374
9.042531916	0.352509599
9.042580353	0.352542525
9.042628789	0.352576852
9.042677421	0.352611879
9.042726053	0.352648307
9.04277449	0.352686137
9.042823122	0.352724667
9.042871754	0.352764598
9.04292019	0.35280593
9.042968627	0.352848663
9.043017063	0.352892097
9.043065305	0.352936932
9.043113546	0.352983168
9.043161592	0.353030805
9.043209638	0.353079143
9.043257293	0.353129582
9.043304949	0.353180722
9.043352604	0.353233963
9.043399869	0.353287905
9.043446938	0.353343248
9.043493813	0.353399993
9.043540296	0.353458838
9.04358678	0.353518385
9.043632873	0.353580033
9.04367877	0.353642381
9.043724277	0.353706832
9.043769394	0.353772683
9.043814315	0.353839935
9.04385904	0.353909289
9.04390318	0.353979344
9.043946929	0.3540515
9.043990483	0.354125057
9.044033451	0.354200716
9.044076029	0.354277776
9.044118215	0.354356237
9.044160011	0.354436099
9.044201222	0.354518063
9.044242041	0.354602129
9.04428247	0.354686895
9.044322118	0.354774463
9.04436157	0.354863432
9.044400241	0.354953803
9.044438327	0.355046275
9.044476021	0.355140848
9.04451313	0.355236823
9.044549457	0.355334199
9.044585394	0.355434377
9.04462055	0.355535956
9.04465512	0.355639637
9.044688908	0.355744718
9.044722111	0.355852602
9.044754532	0.355961888
9.044786367	0.356073274
9.044801992	0.356129318
9.044817812	0.356187463
9.044849843	0.356310059
9.044882655	0.356441761
9.044916638	0.356583271
9.044951403	0.356733188
9.044987145	0.356891511
9.045023668	0.357058942
9.045061167	0.357234779
9.045099447	0.357419022
9.045138509	0.357611672
9.045178352	0.357812028
9.045218781	0.35802009
9.045260187	0.358235858
9.045302373	0.358458632
9.045345146	0.358689111
9.0453887	0.358926596
9.04543284	0.359171787
9.045477761	0.359423283
9.045546314	0.359812786
9.045639672	0.360355008
9.045735373	0.360921049
9.045833223	0.361510909
9.045933026	0.362121784
9.046034782	0.362753676
9.0461381	0.363405184
9.046243177	0.364074205
9.046349425	0.364759338
9.046456845	0.365460584
9.046565436	0.366175141
9.046675005	0.366903007
9.046785354	0.367641382
9.04689629	0.368390966
9.047007616	0.369148956
9.047119528	0.369913952
9.047231245	0.370685953
9.047343157	0.371462158
9.047455069	0.372242565
9.04756659	0.373025075
9.047677526	0.373808285
9.047842952	0.374982399
9.048060526	0.376539711
9.048273608	0.378077409
9.048481027	0.379584983
9.048681609	0.381052626
9.048873793	0.382469829
9.049056797	0.383826085
9.049229255	0.385110886
9.049389994	0.386314423
9.049537648	0.387425488
9.049671044	0.388433573
9.049841939	0.389731684
9.050063029	0.391424202
9.050108145	0.391771673
9.05408737	0.392376944
9.054751811	0.268535208
9.059394695	0.26914048
9.060055816	0.179128788
9.06204621	0.295117408
9.063371967	0.176714007
9.066023481	0.270350322
9.07464559	0.273974944
9.074653207	0.274045699
9.074692855	0.274404379
9.07473719	0.274798786
9.074795587	0.275305981
9.07486707	0.275918258
9.074951639	0.276625108
9.075023122	0.277212866
9.075074488	0.27762899
9.07512898	0.278064729
9.075186205	0.278517281
9.075246165	0.278986647
9.075309055	0.279471424
9.075374678	0.279970213
9.075442841	0.280482312
9.075513543	0.28100632
9.075586979	0.281540836
9.075662759	0.282084459
9.075740883	0.28263719
9.07582135	0.283197626
9.075904161	0.283763667
9.07598912	0.284335312
9.076076228	0.28491046
9.076165484	0.28548841
9.076256694	0.286068462
9.076350051	0.286649214
9.076421144	0.287084253
9.07646919	0.287373578
9.076517822	0.287662903
9.076566649	0.287951528
9.076616062	0.288238752
9.076665866	0.288525975
9.076716255	0.288811097
9.076766841	0.289096219
9.076818011	0.28937924
9.076869573	0.289660859
9.07692133	0.289941077
9.076973673	0.290219194
9.077026406	0.290495209
9.07707953	0.290769822
9.077132849	0.291041634
9.077186755	0.291311344
9.077240855	0.291578953
9.077295347	0.291843759
9.077350228	0.292105763
9.077405305	0.292364264
9.077460773	0.292620664
9.077516632	0.29287286
9.077572685	0.293122955
9.07762913	0.293368846
9.077685769	0.293611235
9.077742799	0.293849421
9.077800025	0.294084103
9.077857641	0.294314583
9.077915452	0.29454156
9.077973459	0.294763632
9.078031661	0.294981502
9.078090254	0.295194468
9.078149042	0.29540253
9.078208025	0.295605688
9.078267204	0.295804643
9.078326578	0.295997994
9.078386147	0.29618574
9.078446107	0.296367882
9.078506067	0.29654512
9.078551183	0.29667402
9.078581261	0.296758086
9.078611534	0.29684075
9.078641611	0.296922013
9.078671884	0.297001175
9.078702352	0.297079636
9.078732625	0.297155995
9.078762898	0.297230954
9.078793366	0.297304511
9.078823834	0.297375967
9.078854303	0.297446021
9.078884771	0.297514675
9.078915434	0.297581227
9.078945902	0.297646377
9.078976566	0.297710127
9.079007229	0.297771775
9.079037893	0.297832022
9.079068556	0.297890167
9.07909922	0.297946911
9.079130079	0.298001554
9.079160742	0.298054795
9.079191601	0.298105935
9.07922246	0.298154973
9.079253319	0.29820261
9.079284178	0.298248146
9.079315036	0.29829158
9.079345895	0.298333612
9.079376949	0.298373543
9.079407808	0.298411373
9.079438862	0.298447801
9.079469721	0.298481427
9.079500775	0.298513653
9.079531829	0.298543776
9.079562883	0.298571798
9.079593742	0.298597718
9.079624796	0.298621537
9.07965585	0.298643254
9.079686905	0.298662869
9.079717959	0.298680382
9.079741396	0.298692292
9.079756825	0.298699297
9.07977245	0.298706303
9.079788075	0.298711907
9.079803504	0.298717511
9.079819129	0.298722415
9.079834558	0.298727319
9.079850183	0.298730822
9.079865808	0.298734324
9.079881237	0.298737127
9.079896862	0.298739228
9.079912291	0.29874133
9.079927916	0.29874203
9.079943541	0.298742731
9.079951158	0.298742731
9.079955064	0.298742731
9.079962876	0.29874203
9.079970689	0.298740629
9.079978501	0.298737827
9.079986313	0.298735025
9.079994126	0.298730822
9.080001743	0.298725918
9.080009555	0.298720314
9.080017367	0.298714009
9.08002518	0.298707003
9.080032992	0.298699297
9.080040804	0.29869019
9.080052523	0.298676179
9.080068148	0.298653762
9.080083772	0.298628542
9.080099592	0.29860052
9.080115217	0.298568996
9.080130842	0.298534669
9.080146662	0.29849754
